"date","name","value","source"
2014-03-01,"Winton Multi Strategy",-0.0019,"winton presentation"
2014-04-01,"Winton Multi Strategy",0.0028,"winton presentation"
2014-05-01,"Winton Multi Strategy",0.0168,"winton presentation"
2014-06-01,"Winton Multi Strategy",-0.0057,"winton presentation"
2014-07-01,"Winton Multi Strategy",-0.0261,"winton presentation"
2014-08-01,"Winton Multi Strategy",0.04,"winton presentation"
2014-09-01,"Winton Multi Strategy",-0.006,"winton presentation"
2014-10-01,"Winton Multi Strategy",0.0438,"winton presentation"
2014-11-01,"Winton Multi Strategy",0.0586,"winton presentation"
2014-12-01,"Winton Multi Strategy",0.0109,"winton presentation"
2015-01-01,"Winton Multi Strategy",0.0245,"winton presentation"
2015-02-01,"Winton Multi Strategy",0.0021,"winton presentation"
2015-03-01,"Winton Multi Strategy",0.0203,"winton presentation"
2015-04-01,"Winton Multi Strategy",-0.0406,"winton presentation"
2015-05-01,"Winton Multi Strategy",0.0074,"winton presentation"
2015-06-01,"Winton Multi Strategy",-0.0312,"winton presentation"
2015-07-01,"Winton Multi Strategy",0.0438,"winton presentation"
2015-08-01,"Winton Multi Strategy",-0.043,"winton presentation"
2015-09-01,"Winton Multi Strategy",0.039,"winton presentation"
2015-10-01,"Winton Multi Strategy",-0.0213,"winton presentation"
2015-11-01,"Winton Multi Strategy",0.0333,"winton presentation"
2015-12-01,"Winton Multi Strategy",-0.0194,"winton presentation"
2016-01-01,"Winton Multi Strategy",0.0188,"winton presentation"
2016-02-01,"Winton Multi Strategy",0.0208,"winton presentation"
2016-03-01,"Winton Multi Strategy",-0.0403,"winton presentation"
2016-04-01,"Winton Multi Strategy",-0.0201,"winton presentation"
2016-05-01,"Winton Multi Strategy",-0.0173,"winton presentation"
2016-06-01,"Winton Multi Strategy",0.0395,"winton presentation"
2016-07-01,"Winton Multi Strategy",0.0115,"winton presentation"
2016-08-01,"Winton Multi Strategy",-0.0157,"winton presentation"
2016-09-01,"Winton Multi Strategy",-0.0051,"winton presentation"
2016-10-01,"Winton Multi Strategy",-0.0254,"winton presentation"
2016-11-01,"Winton Multi Strategy",-0.0081,"winton presentation"
2016-12-01,"Winton Multi Strategy",0.0138,"winton presentation"
2017-01-01,"Winton Multi Strategy",-0.0108,"winton presentation"
2017-02-01,"Winton Multi Strategy",0.0258,"winton presentation"
2017-03-01,"Winton Multi Strategy",1e-04,"winton presentation"
2017-04-01,"Winton Multi Strategy",-0.0065,"winton presentation"
2017-05-01,"Winton Multi Strategy",0.0049,"winton presentation"
2017-06-01,"Winton Multi Strategy",-0.0197,"winton presentation"
2017-07-01,"Winton Multi Strategy",-0.0012,"winton presentation"
2017-08-01,"Winton Multi Strategy",0.0312,"winton presentation"
2017-09-01,"Winton Multi Strategy",-0.0206,"winton presentation"
2017-10-01,"Winton Multi Strategy",0.0447,"winton presentation"
2017-11-01,"Winton Multi Strategy",-2e-04,"winton presentation"
2017-12-01,"Winton Multi Strategy",0.0309,"winton presentation"
2018-01-01,"Winton Multi Strategy",0.0445,"winton presentation"
2018-02-01,"Winton Multi Strategy",-0.0503,"winton presentation"
2018-03-01,"Winton Multi Strategy",-0.0031,"winton presentation"
2018-04-01,"Winton Multi Strategy",0.0159,"winton presentation"
2018-05-01,"Winton Multi Strategy",-0.0028,"winton presentation"
2018-06-01,"Winton Multi Strategy",0.0116,"winton presentation"
2018-07-01,"Winton Multi Strategy",-0.0046,"winton presentation"
2018-08-01,"Winton Multi Strategy",0.014,"winton presentation"
2018-09-01,"Winton Multi Strategy",-0.0012,"winton presentation"
2018-10-01,"Winton Multi Strategy",-0.0255,"winton presentation"
2018-11-01,"Winton Multi Strategy",0.014,"winton presentation"
2018-12-01,"Winton Multi Strategy",-0.015,"winton presentation"
2019-01-01,"Winton Multi Strategy",-0.0238,"winton presentation"
2019-02-01,"Winton Multi Strategy",0.0088,"winton presentation"
2019-03-01,"Winton Multi Strategy",0.0183,"winton presentation"
